Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match,rejection_reason,warning_reason,audit_note,Duplicate_Order_ID,Revenue_Mismatch,Record_Status
639,2638,Men,Soccer,Premier Iii,8,1.0,5028.99,0.5,0.0,2024-01-22 00:00:00.000000,Online,Pune,654.11,0.0,0,0,0,1,0,0,2514.5,-2514.5,0,,,,False,True,Valid
640,2639,Men,Lifestyle,Blazer Mid,XL,3.0,2597.93,0.48,0.0,2025-06-25 00:00:00.000000,Retail,Pune,374.95,0.0,1,0,0,1,0,0,4052.77,-4052.77,0,,,,False,True,Valid
641,2640,Kids,Training,Zoomx Invincible,9,2.0,7900.02,0.5,0.0,2024-08-02 00:00:00.000000,Online,Bengaluru,861.92,0.0,0,0,0,1,0,0,7900.02,-7900.02,0,,,,False,True,Valid
642,2641,Men,Running,React Infinity,,3.0,2890.77,0.5,0.0,2024-11-27 00:00:00.000000,Online,Bengaluru,1709.06,0.0,1,0,0,1,0,0,4336.16,-4336.16,0,,,,False,True,Valid
643,2642,Women,Lifestyle,Air Force 1,XL,2.0,6323.09,0.48,0.0,2025-05-17 00:00:00.000000,Retail,Pune,-785.16,0.0,1,0,1,1,0,0,6576.01,-6576.01,0,,,,False,True,Valid
644,2643,Men,Soccer,Mercurial Superfly,,2.0,6569.65,0.48,0.0,2025-04-17 00:00:00.000000,Retail,Mumbai,2715.31,0.0,1,0,1,1,0,0,6832.44,-6832.44,0,,,,False,True,Valid
647,2646,Men,Soccer,Premier Iii,XL,1.0,5773.245,0.89,0.0,2024-10-20 00:00:00.000000,Retail,Kolkata,2676.52,0.0,0,0,1,0,0,0,635.06,-635.06,0,,,,False,True,Valid
649,2648,Men,Running,React Infinity,L,3.0,3477.49,0.54,0.0,2025-06-03 00:00:00.000000,Retail,Delhi,3487.39,0.0,1,0,0,0,0,0,4798.94,-4798.94,0,,,,False,True,Valid
650,2649,Women,Basketball,Kyrie Flytrap,L,2.0,6798.48,0.48,0.0,2025-02-01 00:00:00.000000,Retail,Mumbai,2297.4,0.0,1,0,0,0,1,0,7070.42,-7070.42,0,,,,False,True,Valid
651,2650,Men,Lifestyle,Blazer Mid,,3.0,6383.24,0.48,0.0,2023-08-14 00:00:00.000000,Retail,Bengaluru,3703.68,0.0,1,0,1,1,0,0,9957.85,-9957.85,0,,,,False,True,Valid
652,2651,Kids,Basketball,Air Jordan,L,1.0,6235.71,0.5,0.0,2024-10-27 00:00:00.000000,Online,Kolkata,-819.33,0.0,0,0,1,1,0,0,3117.86,-3117.86,0,,,,False,True,Valid
653,2652,Women,Basketball,Air Jordan,,2.0,6235.71,0.5,0.0,2025-04-10 00:00:00.000000,Online,Delhi,-240.8,0.0,0,0,1,0,1,0,6235.71,-6235.71,0,,,,False,True,Valid
654,2653,Men,Running,Pegasus Turbo,M,2.0,6178.85,0.5,0.0,2024-12-10 00:00:00.000000,Online,Hyderabad,2550.88,0.0,1,0,0,0,1,0,6178.85,-6178.85,0,,,,False,True,Valid
655,2654,Kids,Soccer,Tiempo Legend,M,3.0,6045.785,0.5,0.0,2024-07-21 00:00:00.000000,Online,Bengaluru,2933.02,0.0,1,0,1,1,0,0,9068.68,-9068.68,0,,,,False,True,Valid
658,2657,Kids,Running,Air Zoom,M,4.0,5550.99,0.5,0.0,2025-07-04 00:00:00.000000,Online,Delhi,494.45,0.0,0,0,1,1,0,0,11101.98,-11101.98,0,,,,False,True,Valid
659,2658,Women,Lifestyle,Dunk Low,L,1.0,6202.99,0.5,0.0,2025-04-26 00:00:00.000000,Online,Delhi,155.53,0.0,0,0,1,1,0,0,3101.5,-3101.5,0,,,,False,True,Valid
660,2659,Kids,Basketball,Lebron 20,M,2.0,9945.56,0.5,0.0,2025-05-12 00:00:00.000000,Online,Hyderabad,-1116.54,0.0,1,0,0,0,1,0,9945.56,-9945.56,0,,,,False,True,Valid
661,2660,Men,Training,Flex Trainer,,2.0,6383.55,0.48,0.0,2024-11-01 00:00:00.000000,Retail,Pune,2519.25,0.0,1,0,1,1,0,0,6638.89,-6638.89,0,,,,False,True,Valid
664,2663,Kids,Training,Metcon 7,L,2.0,5890.69,0.43,0.0,2025-06-17 00:00:00.000000,Retail,Delhi,3174.81,0.0,0,0,1,0,0,0,6715.39,-6715.39,0,,,,False,True,Valid
665,2664,Kids,Running,Pegasus Turbo,L,2.0,9103.08,0.5,0.0,2024-12-11 00:00:00.000000,Online,Mumbai,1726.8,0.0,0,0,0,1,0,0,9103.08,-9103.08,0,,,,False,True,Valid
668,2667,Women,Lifestyle,Air Force 1,XL,3.0,9367.66,0.5,0.0,2025-03-23 00:00:00.000000,Online,Delhi,-623.95,0.0,0,0,0,1,0,0,14051.49,-14051.49,0,,,,False,True,Valid
669,2668,Women,Training,Zoomx Invincible,M,2.0,6897.68,0.45,0.0,2024-12-20 00:00:00.000000,Retail,Bengaluru,3138.32,0.0,1,0,1,0,0,0,7587.45,-7587.45,0,,,,False,True,Valid
672,2671,Kids,Running,Air Zoom,XL,2.0,9264.49,0.48,0.0,2025-06-26 00:00:00.000000,Retail,Pune,491.18,0.0,1,0,0,1,0,0,9635.07,-9635.07,0,,,,False,True,Valid
673,2672,Women,Lifestyle,Air Force 1,XL,2.0,6323.09,0.5,0.0,2024-04-08 00:00:00.000000,Online,Mumbai,67.58,0.0,0,0,1,1,0,0,6323.09,-6323.09,0,,,,False,True,Valid
675,2674,Women,Lifestyle,Waffle One,7,3.0,4784.45,0.5,0.0,2025-01-25 00:00:00.000000,Online,Pune,3357.12,0.0,0,1,0,1,0,0,7176.67,-7176.67,0,,,,False,True,Valid
676,2675,Women,Soccer,Premier Iii,12,3.0,5773.245,0.5,0.0,2025-04-04 00:00:00.000000,Online,Hyderabad,2731.71,0.0,0,0,1,1,0,0,8659.87,-8659.87,0,,,,False,True,Valid
677,2676,Men,Running,Air Zoom,10,3.0,5550.99,0.5,0.0,2025-05-13 00:00:00.000000,Online,Delhi,3932.36,0.0,1,0,1,1,0,0,8326.48,-8326.48,0,,,,False,True,Valid
679,2678,Kids,Running,Pegasus Turbo,,2.0,4240.24,0.48,0.0,2024-11-06 00:00:00.000000,Retail,Pune,3483.11,0.0,0,1,0,0,1,0,4409.85,-4409.85,0,,,,False,True,Valid
680,2679,Men,Training,Flex Trainer,M,3.0,2758.08,0.04,0.0,2024-05-07 00:00:00.000000,Online,Bengaluru,2447.58,0.0,1,0,0,0,0,0,7943.27,-7943.27,0,,,,False,True,Valid
681,2680,Kids,Training,Metcon 7,,2.0,5890.69,0.48,0.0,2025-07-21 00:00:00.000000,Retail,Pune,1044.98,0.0,1,0,1,1,0,0,6126.32,-6126.32,0,,,,False,True,Valid
683,2682,Men,Basketball,Lebron 20,XL,4.0,6431.1900000000005,0.41,0.0,2024-08-28 00:00:00.000000,Retail,Pune,3614.76,0.0,0,0,1,0,0,0,15177.61,-15177.61,0,,,,False,True,Valid
684,2683,Kids,Lifestyle,Dunk Low,XL,1.0,6202.99,0.5,0.0,2025-06-12 00:00:00.000000,Online,Mumbai,1119.71,0.0,0,0,1,1,0,0,3101.5,-3101.5,0,,,,False,True,Valid
685,2684,Men,Lifestyle,Blazer Mid,L,3.0,6383.24,0.73,0.0,2025-04-11 00:00:00.000000,Retail,Mumbai,1556.61,0.0,0,1,1,0,0,0,5170.42,-5170.42,0,,,,False,True,Valid
686,2685,Kids,Lifestyle,Dunk Low,M,4.0,6202.99,0.48,0.0,2025-05-22 00:00:00.000000,Retail,Hyderabad,1377.72,0.0,0,0,1,1,0,0,12902.22,-12902.22,0,,,,False,True,Valid
687,2686,Women,Lifestyle,Blazer Mid,L,3.0,9585.39,0.48,0.0,2025-03-07 00:00:00.000000,Retail,Hyderabad,761.26,0.0,1,0,0,0,1,0,14953.21,-14953.21,0,,,,False,True,Valid
688,2687,Women,Lifestyle,Waffle One,8,2.0,2381.94,0.48,0.0,2024-09-30 00:00:00.000000,Retail,Delhi,1457.93,0.0,0,1,0,1,0,0,2477.22,-2477.22,0,,,,False,True,Valid
690,2689,Women,Basketball,Lebron 20,,3.0,5260.17,0.48,0.0,2025-01-28 00:00:00.000000,Retail,Mumbai,1402.81,0.0,1,0,0,1,0,0,8205.87,-8205.87,0,,,,False,True,Valid
691,2690,Kids,Training,Metcon 7,6,2.0,5890.69,0.5,0.0,2024-11-21 00:00:00.000000,Online,Mumbai,1125.71,0.0,1,0,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
693,2692,Women,Training,Metcon 7,XL,2.0,5890.69,0.47,0.0,2024-02-06 00:00:00.000000,Online,Bengaluru,2528.27,0.0,1,0,1,0,0,0,6244.13,-6244.13,0,,,,False,True,Valid
694,2693,Kids,Training,Zoomx Invincible,10,2.5,6897.68,0.5,0.0,2025-11-05 00:00:00.000000,Online,Bengaluru,262.12,0.0,1,0,1,1,0,0,8622.1,-8622.1,0,,,,False,True,Valid
695,2694,Women,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,2024-07-25 00:00:00.000000,Online,Hyderabad,-249.45,0.0,1,0,1,1,0,0,5890.69,-5890.69,0,,,,False,True,Valid
696,2695,Men,Basketball,Air Jordan,L,2.0,6235.71,0.5,0.0,2024-10-12 00:00:00.000000,Online,Hyderabad,3234.28,0.0,0,1,1,1,0,0,6235.71,-6235.71,0,,,,False,True,Valid
697,2696,Women,Lifestyle,Blazer Mid,L,2.5,6383.24,1.0,0.0,2024-11-22 00:00:00.000000,Online,Mumbai,66.43,0.0,1,0,1,0,0,0,0.0,0.0,1,,,,False,False,Valid
698,2697,Men,Basketball,Air Jordan,M,2.0,6235.71,0.09,0.0,2025-06-25 00:00:00.000000,Online,Delhi,681.86,0.0,0,1,1,0,0,0,11348.99,-11348.99,0,,,,False,True,Valid
700,2699,Men,Lifestyle,Dunk Low,XL,2.5,6202.99,0.5,0.0,2025-02-21 00:00:00.000000,Online,Mumbai,1052.65,0.0,0,1,1,1,0,0,7753.74,-7753.74,0,,,,False,True,Valid
701,2700,Kids,Training,Metcon 7,XL,2.0,5890.69,0.48,0.0,2025-11-07 00:00:00.000000,Retail,Bengaluru,1423.83,0.0,0,1,1,0,0,0,6126.32,-6126.32,0,,,,False,True,Valid
702,2701,Men,Training,Superrep Go,XL,3.0,5280.57,0.5,0.0,2024-11-29 00:00:00.000000,Online,Delhi,2007.01,0.0,1,0,1,1,0,0,7920.86,-7920.86,0,,,,False,True,Valid
703,2702,Men,Basketball,Kyrie Flytrap,XL,3.0,5066.14,0.5,0.0,2024-12-16 00:00:00.000000,Online,Pune,687.32,0.0,0,1,1,1,0,0,7599.21,-7599.21,0,,,,False,True,Valid
704,2703,Kids,Running,Pegasus Turbo,L,2.0,5214.32,0.5,0.0,2025-06-24 00:00:00.000000,Online,Kolkata,-637.13,0.0,1,0,0,1,0,0,5214.32,-5214.32,0,,,,False,True,Valid
706,2705,Men,Running,Pegasus Turbo,,2.0,5644.675,0.48,0.0,2024-07-01 00:00:00.000000,Retail,Pune,-37.88,0.0,1,0,1,1,0,0,5870.46,-5870.46,0,,,,False,True,Valid
707,2706,Women,Training,Zoomx Invincible,XL,2.0,6897.68,0.48,0.0,2025-05-08 00:00:00.000000,Retail,Kolkata,3153.1,0.0,0,1,1,1,0,0,7173.59,-7173.59,0,,,,False,True,Valid
709,2708,Kids,Basketball,Kyrie Flytrap,L,3.0,4523.72,0.5,0.0,2024-10-14 00:00:00.000000,Online,Hyderabad,-237.9,0.0,1,0,0,1,0,0,6785.58,-6785.58,0,,,,False,True,Valid
710,2709,Kids,Running,Free Rn,10,1.0,6302.98,0.48,3277.55,2025-08-03 00:00:00.000000,Retail,Delhi,2835.93,3277.55,0,0,0,0,0,0,3277.55,0.0,1,,,,False,False,Valid
713,2712,Women,Running,Pegasus Turbo,XL,2.0,5644.675,0.48,0.0,2024-07-22 00:00:00.000000,Retail,Delhi,3024.11,0.0,1,0,1,1,0,0,5870.46,-5870.46,0,,,,False,True,Valid
714,2713,Men,Lifestyle,Air Force 1,L,1.0,7877.36,0.55,3544.81,2025-10-05 00:00:00.000000,Retail,Kolkata,3663.49,3544.81,0,0,0,0,0,0,3544.81,0.0,1,,,,False,False,Valid
716,2715,Kids,Basketball,Lebron 20,L,2.0,6431.1900000000005,0.5,0.0,2025-06-13 00:00:00.000000,Online,Kolkata,-1164.37,0.0,0,1,1,0,1,0,6431.19,-6431.19,0,,,,False,True,Valid
717,2716,Kids,Training,Superrep Go,M,3.0,4830.96,0.5,0.0,2024-11-17 00:00:00.000000,Online,Pune,1344.73,0.0,0,1,0,1,0,0,7246.44,-7246.44,0,,,,False,True,Valid
718,2717,Men,Running,Free Rn,M,2.0,9473.09,0.5,0.0,2024-11-17 00:00:00.000000,Online,Delhi,3055.36,0.0,0,1,0,1,0,0,9473.09,-9473.09,0,,,,False,True,Valid
720,2719,Women,Training,Metcon 7,,2.0,4819.76,0.48,0.0,2024-03-22 00:00:00.000000,Retail,Kolkata,2066.12,0.0,1,0,0,1,0,0,5012.55,-5012.55,0,,,,False,True,Valid
722,2721,Kids,Training,Flex Trainer,L,3.0,6383.55,0.5,0.0,2023-11-11 00:00:00.000000,Online,Bengaluru,1275.23,0.0,0,1,1,1,0,0,9575.33,-9575.33,0,,,,False,True,Valid
723,2722,Women,Lifestyle,Dunk Low,L,2.5,6202.99,0.09,0.0,2024-09-30 00:00:00.000000,Online,Kolkata,818.65,0.0,0,1,1,0,0,0,14111.8,-14111.8,0,,,,False,True,Valid
724,2723,Women,Lifestyle,Dunk Low,XL,2.5,3403.54,0.5,0.0,2025-10-03 00:00:00.000000,Online,Kolkata,221.41,0.0,1,0,0,1,0,0,4254.42,-4254.42,0,,,,False,True,Valid
725,2724,Women,Training,Flex Trainer,L,3.0,8007.22,0.5,0.0,2025-01-16 00:00:00.000000,Online,Delhi,1190.2,0.0,1,0,0,1,0,0,12010.83,-12010.83,0,,,,False,True,Valid
727,2726,Women,Training,Flex Trainer,,2.0,6383.55,0.48,0.0,2024-08-19 00:00:00.000000,Retail,Pune,1392.27,0.0,1,0,1,0,0,0,6638.89,-6638.89,0,,,,False,True,Valid
730,2729,Kids,Training,Flex Trainer,,2.0,6383.55,0.48,0.0,2025-04-29 00:00:00.000000,Retail,Delhi,2079.06,0.0,1,0,0,1,0,0,6638.89,-6638.89,0,,,,False,True,Valid
732,2731,Kids,Lifestyle,Dunk Low,M,3.0,6202.99,0.5,0.0,2025-03-28 00:00:00.000000,Online,Kolkata,3961.27,0.0,0,0,1,1,0,0,9304.48,-9304.48,0,,,,False,True,Valid
733,2732,Women,Training,Superrep Go,M,3.0,3402.8,0.5,0.0,2025-01-03 00:00:00.000000,Online,Hyderabad,1045.5,0.0,0,1,0,1,0,0,5104.2,-5104.2,0,,,,False,True,Valid
734,2733,Women,Running,Free Rn,L,2.0,6743.38,0.5,0.0,2024-11-22 00:00:00.000000,Online,Pune,1908.63,0.0,1,0,0,1,0,0,6743.38,-6743.38,0,,,,False,True,Valid
735,2734,Women,Soccer,Tiempo Legend,,3.0,6045.785,0.5,0.0,2025-10-07 00:00:00.000000,Online,Bengaluru,1229.08,0.0,0,1,1,1,0,0,9068.68,-9068.68,0,,,,False,True,Valid
736,2735,Kids,Running,Free Rn,XL,2.0,6293.58,0.5,0.0,2024-05-08 00:00:00.000000,Online,Kolkata,928.63,0.0,1,0,1,1,0,0,6293.58,-6293.58,0,,,,False,True,Valid
737,2736,Men,Soccer,Tiempo Legend,,2.0,6045.785,0.49,0.0,2025-02-22 00:00:00.000000,Retail,Delhi,3042.49,0.0,1,0,1,0,0,0,6166.7,-6166.7,0,,,,False,True,Valid
738,2737,Kids,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.48,0.0,2024-10-09 00:00:00.000000,Retail,Mumbai,144.37,0.0,1,0,1,1,0,0,5268.79,-5268.79,0,,,,False,True,Valid
739,2738,Women,Training,Zoomx Invincible,M,3.0,6897.68,0.39,0.0,2025-11-05 00:00:00.000000,Retail,Pune,-712.53,0.0,0,0,1,0,0,0,12622.75,-12622.75,0,,,,False,True,Valid
740,2739,Kids,Running,Free Rn,L,2.0,6293.58,0.26,0.0,2025-04-02 00:00:00.000000,Online,Kolkata,2350.69,0.0,0,0,1,0,0,0,9314.5,-9314.5,0,,,,False,True,Valid
742,2741,Women,Training,Superrep Go,L,3.0,5241.9,0.5,0.0,2025-01-15 00:00:00.000000,Online,Hyderabad,-295.49,0.0,1,0,0,1,0,0,7862.85,-7862.85,0,,,,False,True,Valid
743,2742,Kids,Lifestyle,Blazer Mid,XL,2.5,7063.25,0.5,0.0,2024-11-14 00:00:00.000000,Online,Mumbai,3746.48,0.0,1,0,0,1,0,0,8829.06,-8829.06,0,,,,False,True,Valid
746,2745,Men,Soccer,Phantom Gt,XL,2.0,6320.59,0.94,0.0,2024-12-31 00:00:00.000000,Retail,Hyderabad,501.65,0.0,0,1,1,0,0,0,758.47,-758.47,0,,,,False,True,Valid
747,2746,Women,Basketball,Air Jordan,L,2.0,9795.69,0.5,0.0,2024-09-21 00:00:00.000000,Online,Mumbai,1044.46,0.0,0,1,0,1,0,0,9795.69,-9795.69,0,,,,False,True,Valid
749,2748,Men,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.05,0.0,2024-08-14 00:00:00.000000,Retail,Pune,1010.96,0.0,1,0,1,0,0,0,9625.67,-9625.67,0,,,,False,True,Valid
752,2751,Men,Basketball,Air Jordan,XL,3.0,4776.83,0.48,0.0,2025-09-03 00:00:00.000000,Retail,Delhi,2857.99,0.0,1,0,0,1,0,0,7451.85,-7451.85,0,,,,False,True,Valid
753,2752,Kids,Lifestyle,Waffle One,,2.0,5637.46,0.48,0.0,2025-02-23 00:00:00.000000,Retail,Pune,341.26,0.0,0,1,1,1,0,0,5862.96,-5862.96,0,,,,False,True,Valid
754,2753,Men,Running,Pegasus Turbo,L,2.0,5644.675,0.48,0.0,2024-02-12 00:00:00.000000,Retail,Kolkata,-364.23,0.0,1,0,1,1,0,0,5870.46,-5870.46,0,,,,False,True,Valid
755,2754,Kids,Training,Zoomx Invincible,XL,1.0,6897.68,0.5,0.0,2025-03-01 00:00:00.000000,Online,Kolkata,3565.12,0.0,0,0,1,1,0,0,3448.84,-3448.84,0,,,,False,True,Valid
756,2755,Men,Running,React Infinity,M,3.0,8574.0,0.5,0.0,2024-12-24 00:00:00.000000,Online,Bengaluru,161.95,0.0,0,0,0,1,0,0,12861.0,-12861.0,0,,,,False,True,Valid
757,2756,Women,Lifestyle,Waffle One,,2.0,8510.85,0.48,0.0,2023-09-21 00:00:00.000000,Retail,Bengaluru,1491.91,0.0,1,0,0,0,1,0,8851.28,-8851.28,0,,,,False,True,Valid
758,2757,Men,Soccer,Phantom Gt,,2.0,3101.14,0.5,0.0,2025-05-21 00:00:00.000000,Online,Hyderabad,-271.85,0.0,0,1,0,1,0,0,3101.14,-3101.14,0,,,,False,True,Valid
760,2759,Kids,Soccer,Premier Iii,,2.5,5773.245,0.48,0.0,2024-01-26 00:00:00.000000,Retail,Delhi,1822.72,0.0,1,0,1,1,0,0,7505.22,-7505.22,0,,,,False,True,Valid
761,2760,Men,Training,Superrep Go,7,3.0,5280.57,0.5,0.0,2025-05-28 00:00:00.000000,Online,Mumbai,1496.19,0.0,1,0,1,1,0,0,7920.86,-7920.86,0,,,,False,True,Valid
764,2763,Women,Soccer,Phantom Gt,10,4.0,3328.58,0.5,0.0,2024-07-31 00:00:00.000000,Online,Pune,-763.34,0.0,0,0,0,1,0,0,6657.16,-6657.16,0,,,,False,True,Valid
765,2764,Kids,Lifestyle,Blazer Mid,,3.0,7776.94,0.48,0.0,2025-03-17 00:00:00.000000,Retail,Kolkata,-532.24,0.0,1,0,0,1,0,0,12132.03,-12132.03,0,,,,False,True,Valid
766,2765,Women,Soccer,Premier Iii,M,2.0,6370.84,0.5,0.0,2025-06-24 00:00:00.000000,Online,Mumbai,1609.7,0.0,1,0,0,1,0,0,6370.84,-6370.84,0,,,,False,True,Valid
767,2766,Women,Lifestyle,Dunk Low,,3.0,2609.07,0.48,0.0,2024-12-23 00:00:00.000000,Retail,Mumbai,-265.27,0.0,0,1,0,1,0,0,4070.15,-4070.15,0,,,,False,True,Valid
768,2767,Kids,Basketball,Zoom Freak,L,2.0,6887.39,0.5,0.0,2025-07-21 00:00:00.000000,Online,Delhi,1562.76,0.0,1,0,0,1,0,0,6887.39,-6887.39,0,,,,False,True,Valid
769,2768,Men,Basketball,Lebron 20,,2.0,6431.1900000000005,0.5,0.0,2025-03-01 00:00:00.000000,Online,Pune,3525.96,0.0,1,0,1,1,0,0,6431.19,-6431.19,0,,,,False,True,Valid
771,2770,Men,Soccer,Tiempo Legend,9,3.0,6045.785,0.7,0.0,2024-08-22 00:00:00.000000,Online,Kolkata,-1095.12,0.0,1,0,1,0,0,0,5441.21,-5441.21,0,,,,False,True,Valid
772,2771,Men,Running,Pegasus Turbo,M,2.0,5222.92,0.5,0.0,2025-05-26 00:00:00.000000,Online,Delhi,1804.67,0.0,1,0,0,1,0,0,5222.92,-5222.92,0,,,,False,True,Valid
773,2772,Kids,Basketball,Zoom Freak,12,2.0,6435.66,0.5,0.0,2025-01-04 00:00:00.000000,Online,Pune,2332.29,0.0,1,0,1,1,0,0,6435.66,-6435.66,0,,,,False,True,Valid
774,2773,Women,Training,Zoomx Invincible,M,1.0,5045.62,0.5,-1059.58,2025-04-02 00:00:00.000000,Online,Hyderabad,1191.02,-1059.58,0,0,0,0,1,0,2522.81,-3582.39,0,,,,False,True,Valid
777,2776,Men,Training,Flex Trainer,L,2.0,6383.55,0.48,0.0,2025-03-17 00:00:00.000000,Retail,Mumbai,1143.68,0.0,1,0,1,1,0,0,6638.89,-6638.89,0,,,,False,True,Valid
779,2778,Kids,Soccer,Phantom Gt,11,2.0,4462.26,0.5,0.0,2025-06-20 00:00:00.000000,Online,Hyderabad,1006.73,0.0,0,1,0,1,0,0,4462.26,-4462.26,0,,,,False,True,Valid
780,2779,Kids,Basketball,Kyrie Flytrap,,3.0,5066.14,0.09,0.0,2024-06-12 00:00:00.000000,Online,Bengaluru,-187.36,0.0,1,0,1,0,0,0,13830.56,-13830.56,0,,,,False,True,Valid
782,2781,Men,Training,Metcon 7,12,1.0,6546.59,0.68,2094.91,2023-03-09 00:00:00.000000,Retail,Bengaluru,1504.31,2094.91,0,0,0,0,0,0,2094.91,0.0,1,,,,False,False,Valid
784,2783,Women,Running,React Infinity,,3.0,6492.155000000001,0.36,0.0,2024-09-08 00:00:00.000000,Retail,Pune,134.95,0.0,1,0,1,0,0,0,12464.94,-12464.94,0,,,,False,True,Valid
785,2784,Women,Basketball,Kyrie Flytrap,M,3.0,5066.14,0.5,0.0,2025-01-28 00:00:00.000000,Online,Pune,2982.03,0.0,1,0,1,1,0,0,7599.21,-7599.21,0,,,,False,True,Valid
786,2785,Women,Lifestyle,Blazer Mid,L,2.0,6383.24,0.48,0.0,2024-10-20 00:00:00.000000,Retail,Hyderabad,-834.71,0.0,0,0,1,1,0,0,6638.57,-6638.57,0,,,,False,True,Valid
787,2786,Women,Lifestyle,Blazer Mid,9,2.5,6383.24,0.59,0.0,2024-10-20 00:00:00.000000,Online,Hyderabad,3872.35,0.0,1,0,1,0,0,0,6542.82,-6542.82,0,,,,False,True,Valid
788,2787,Kids,Training,Metcon 7,12,3.0,3440.88,0.5,0.0,2024-08-31 00:00:00.000000,Online,Pune,22.93,0.0,0,0,0,1,0,0,5161.32,-5161.32,0,,,,False,True,Valid
789,2788,Women,Soccer,Mercurial Superfly,M,2.0,7478.84,0.48,0.0,2024-04-01 00:00:00.000000,Retail,Hyderabad,-18.4,0.0,1,0,0,1,0,0,7777.99,-7777.99,0,,,,False,True,Valid
790,2789,Kids,Lifestyle,Dunk Low,M,3.0,6202.99,0.48,0.0,2024-01-15 00:00:00.000000,Retail,Kolkata,1756.75,0.0,1,0,1,1,0,0,9676.66,-9676.66,0,,,,False,True,Valid
791,2790,Kids,Running,React Infinity,XL,3.0,6492.155000000001,0.48,0.0,2024-08-17 00:00:00.000000,Retail,Delhi,2554.82,0.0,1,0,1,1,0,0,10127.76,-10127.76,0,,,,False,True,Valid
792,2791,Kids,Training,Metcon 7,M,2.0,5890.69,0.48,0.0,2024-05-29 00:00:00.000000,Retail,Delhi,1194.43,0.0,1,0,1,1,0,0,6126.32,-6126.32,0,,,,False,True,Valid
793,2792,Kids,Lifestyle,Waffle One,L,3.0,4338.16,0.5,0.0,2025-05-08 00:00:00.000000,Online,Kolkata,-328.05,0.0,0,1,0,1,0,0,6507.24,-6507.24,0,,,,False,True,Valid
794,2793,Men,Running,Pegasus Turbo,XL,2.0,5644.675,0.48,0.0,2024-12-10 00:00:00.000000,Retail,Bengaluru,922.24,0.0,0,1,1,1,0,0,5870.46,-5870.46,0,,,,False,True,Valid
797,2796,Men,Lifestyle,Dunk Low,12,3.0,2849.49,0.48,0.0,2023-08-11 00:00:00.000000,Retail,Mumbai,2597.58,0.0,0,1,0,1,0,0,4445.2,-4445.2,0,,,,False,True,Valid
798,2797,Women,Lifestyle,Dunk Low,,3.0,2162.29,0.48,0.0,2025-03-30 00:00:00.000000,Retail,Delhi,3158.47,0.0,1,0,0,1,0,0,3373.17,-3373.17,0,,,,False,True,Valid
800,2799,Kids,Training,Superrep Go,,3.0,2359.47,0.54,3256.07,2025-07-08 00:00:00.000000,Online,Mumbai,3165.65,3256.07,0,0,0,0,0,0,3256.07,0.0,1,,,,False,False,Valid
801,2800,Women,Running,React Infinity,6,3.0,8737.08,0.9,0.0,2025-03-13 00:00:00.000000,Online,Delhi,1737.0,0.0,0,1,0,0,0,0,2621.12,-2621.12,0,,,,False,True,Valid
802,2801,Women,Running,React Infinity,8,2.0,6492.155000000001,0.48,0.0,2024-02-13 00:00:00.000000,Retail,Mumbai,2966.12,0.0,0,0,1,1,0,0,6751.84,-6751.84,0,,,,False,True,Valid
803,2802,Men,Running,Free Rn,L,3.0,6293.58,0.5,0.0,2024-01-19 00:00:00.000000,Online,Kolkata,-231.73,0.0,0,0,1,1,0,0,9440.37,-9440.37,0,,,,False,True,Valid
804,2803,Women,Soccer,Mercurial Superfly,XL,2.5,6569.65,0.5,0.0,2023-02-11 00:00:00.000000,Online,Hyderabad,83.11,0.0,0,1,1,1,0,0,8212.06,-8212.06,0,,,,False,True,Valid
806,2805,Women,Running,Pegasus Turbo,L,2.0,5644.675,0.82,0.0,2023-08-28 00:00:00.000000,Online,Pune,2037.76,0.0,0,1,1,0,0,0,2032.08,-2032.08,0,,,,False,True,Valid
807,2806,Kids,Basketball,Kyrie Flytrap,7,3.0,4466.78,0.5,0.0,2024-10-02 00:00:00.000000,Online,Bengaluru,2407.08,0.0,0,0,0,1,0,0,6700.17,-6700.17,0,,,,False,True,Valid
808,2807,Kids,Training,Zoomx Invincible,L,2.0,6897.68,0.5,0.0,2024-10-01 00:00:00.000000,Online,Hyderabad,875.36,0.0,0,0,1,1,0,0,6897.68,-6897.68,0,,,,False,True,Valid
812,2811,Men,Basketball,Zoom Freak,8,3.0,9153.02,0.48,0.0,2025-01-24 00:00:00.000000,Retail,Bengaluru,-77.61,0.0,0,0,0,1,0,0,14278.71,-14278.71,0,,,,False,True,Valid
813,2812,Men,Basketball,Lebron 20,,2.0,9507.39,0.01,18824.63,2024-08-08 00:00:00.000000,Online,Kolkata,2570.01,18824.63,0,0,0,0,0,0,18824.63,0.0,1,,,,False,False,Valid
